Staff_ID,Staff_Name,DATE_OF_JOINING,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,claims_handled,fraud_claims_handled,fraud_rate_handled,employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,has_medical_history,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,trip_day_number,hostility_country_level,num_entries,num_unique_campus,late_exit_flag,entry_during_weekend,Insider_Risk_Label,Access_Time,Record_Accessed,Override_Activity,Investigation_Outcome
AGENT01083,Mark Fischer,2010-01-14,3101 Penland Parkway,#STE H6,Anchorage,AK,99508,18.0,4.0,0.2222222222222222,Engineering Department,Campus A,Process Engineer,19,0,2,0,0,1,China,0,0,84,1,1,5.0,0,0,0,0,0,1,2026-08-03 20:35:30.560721,CLM048979,Approved above authority limit,Under investigation
AGENT01084,Heather Arterburn,2010-07-20,21 Soling Avenue,,Savannah,GA,31419,104.0,34.0,0.3269230769230769,Human Resources,Campus A,Training Coordinator,4,0,1,0,0,0,France,14,0,0,0,0,0.0,0,1,1,0,0,0,2026-09-10 20:35:30.560754,CLM037856,No override recorded,No findings
AGENT01085,Leo Gaydos,2015-08-09,1157 1st Street Northwest,,Washington,DC,20001,145.0,36.0,0.2482758620689655,Information Technology,Campus C,Information Security Specialist,0,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,0,0,2026-04-10 20:35:30.560786,CLM049925,No override recorded,No findings
AGENT01086,Barbara Betancourt,2013-08-24,34 Belair Drive,,Holbrook,MA,2343,18.0,4.0,0.2222222222222222,R&D Department,Campus A,Algorithm Engineer,15,0,2,0,1,0,Israel,0,0,0,0,1,3.0,0,0,0,0,0,0,2026-05-16 20:35:30.560818,CLM049524,No override recorded,No findings
AGENT01087,Dorothy Cooper,2010-12-31,6451 West Bell Road,#1144,Glendale,AZ,85308,40.0,10.0,0.25,Project Management,Campus A,Project Manager,16,0,2,1,0,0,Ukraine,57,0,0,0,0,0.0,0,1,1,0,1,0,2026-08-24 20:35:30.560850,CLM045007,No override recorded,No findings
AGENT01088,Wesley Burger,2008-11-25,642 Sagamore Drive,,Montgomery,AL,36109,4.0,1.0,0.25,Marketing and Business Development,Campus C,Business Development Manager,7,0,1,0,1,0,Ethiopia,21,0,3,0,0,0.0,0,1,1,0,0,0,2026-04-14 20:35:30.560882,CLM023640,No override recorded,No findings
AGENT01089,William See,2009-02-14,4001 19th Place Northeast,,Washington,DC,20018,192.0,57.0,0.296875,Operations and Manufacturing,Campus C,Logistics Manager,5,0,1,1,0,0,Ukraine,3,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-02 20:35:30.560915,CLM005448,No override recorded,No findings
AGENT01090,David Pastrano,1999-10-21,7952 South Algonquian Way,,Aurora,CO,80016,10.0,2.0,0.2,R&D Department,Campus C,Algorithm Engineer,13,1,2,0,0,0,Israel,0,0,10,0,0,0.0,0,0,0,0,0,0,2026-07-06 20:35:30.560946,CLM006236,No override recorded,No findings
AGENT01091,Joshua Losey,2004-10-09,2246 West Fairview Avenue,,Montgomery,AL,36108,126.0,35.0,0.2777777777777778,R&D Department,Campus B,Algorithm Engineer,18,0,3,0,1,0,France,0,0,4,0,0,0.0,0,0,0,0,0,0,2026-08-01 20:35:30.560977,CLM025274,No override recorded,No findings
AGENT01092,Anthony Campbell,2003-01-10,505 Tarpon Street,,Panama City Beach,FL,32413,36.0,11.0,0.3055555555555556,Engineering Department,Campus A,Test Engineer,18,1,2,1,0,0,Brazil,0,0,28,0,0,0.0,0,1,1,0,0,0,2026-06-10 20:35:30.561025,CLM012177,No override recorded,No findings
AGENT01093,Jose Northrup,1994-07-12,1314 89th Avenue,,Oakland,CA,94621,40.0,7.0,0.175,Information Technology,Campus C,Information Security Specialist,23,0,1,0,0,0,Israel,1,0,120,0,0,0.0,0,1,2,0,1,1,2026-08-20 20:35:30.561073,CLM009376,Unscheduled record access,Confirmed - insider risk
AGENT01094,Robert Venable,1997-04-15,3949 Ethan Allen Highway,,Saint Albans City,VT,5478,29.0,7.0,0.2413793103448276,Operations and Manufacturing,Campus B,Logistics Manager,7,0,1,0,0,1,Israel,48,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-31 20:35:30.561109,CLM028597,No override recorded,No findings
AGENT01095,Luke Carrero,2014-02-03,802 Virginia Avenue,,Lynn Haven,FL,32444,13.0,2.0,0.15384615384615385,Project Management,Campus A,Project Coordinator,7,0,1,0,0,1,Israel,27,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-02 20:35:30.561162,CLM017756,No override recorded,No findings
AGENT01096,Robert Beier,2016-07-28,1004 Bellflower Street,,Livermore,CA,94551,10.0,1.0,0.1,Engineering Department,Campus A,Systems Engineer,13,1,3,0,0,0,Ethiopia,1,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-23 20:35:30.561200,CLM036222,No override recorded,No findings
AGENT01097,Barbara Miller,1993-09-28,189 Dalton Avenue,,Pittsfield,MA,1201,8.0,1.0,0.125,Operations and Manufacturing,Campus C,Warehouse Manager,16,0,3,1,0,0,Morocco,0,0,0,0,1,7.0,0,0,0,0,0,0,2026-08-25 20:35:30.561234,CLM049091,Approved above authority limit,No findings
AGENT01098,Adriane Clennon,1992-01-23,1828 Ridgewick Road,,Glen Burnie,MD,21061,9.0,4.0,0.4444444444444444,R&D Department,Campus A,Systems Engineer,7,0,2,0,0,0,Israel,0,0,23,0,0,0.0,0,0,0,0,0,0,2026-04-19 20:35:30.561268,CLM014336,No override recorded,No findings
AGENT01099,Zachariah Mason,1999-09-05,97 Lincoln Street,,Fitchburg,MA,1420,57.0,12.0,0.21052631578947367,Engineering Department,Campus B,Design Engineer,3,0,3,0,0,1,Israel,0,0,0,0,0,0.0,0,1,1,0,1,0,2026-07-24 20:35:30.561301,CLM038909,Approved above authority limit,No findings
AGENT01100,Denice Harp,2010-09-25,555 North Dupont Avenue,#C-55,Nashville,TN,37115,14.0,4.0,0.2857142857142857,Engineering Department,Campus B,Process Engineer,17,0,2,0,0,0,Israel,8,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-17 20:35:30.561340,CLM021783,No override recorded,Unsubstantiated
AGENT01101,Andre Gault,1991-05-13,109 High Street,,Manchester,CT,6040,3.0,1.0,0.3333333333333333,Engineering Department,Campus A,Systems Engineer,18,1,2,0,0,0,Germany,14,2,0,0,0,0.0,0,1,1,0,0,0,2026-07-07 20:35:30.561377,CLM028938,No override recorded,No findings
AGENT01102,Anne Hunt,2010-08-05,501 Running Creek Place,,Louisville,KY,40243,142.0,33.0,0.2323943661971831,Finance,Campus C,Secretary,7,0,1,0,0,0,Israel,0,0,3,0,0,0.0,0,1,1,0,0,0,2026-07-31 20:35:30.561414,CLM014800,No override recorded,No findings
AGENT01103,Linda Ledford,2003-01-04,5420 Allison Street,#202,Arvada,CO,80002,82.0,24.0,0.2926829268292683,Information Technology,Campus A,Secretary,7,0,1,0,0,0,Israel,0,0,32,0,0,0.0,0,1,1,0,0,0,2026-07-07 20:35:30.561447,CLM047910,No override recorded,No findings
AGENT01104,Mitchell Cooks,1994-04-24,2555 West 69th Court,,Anchorage,AK,99502,119.0,34.0,0.2857142857142857,Operations and Manufacturing,Campus C,Warehouse Manager,6,1,1,0,0,0,Ethiopia,4,0,0,0,0,0.0,0,2,1,0,0,0,2026-05-14 20:35:30.561478,CLM031830,No override recorded,No findings
AGENT01105,Betty Walker,2007-01-06,631 West 32nd Avenue,#APT 000134,Anchorage,AK,99503,228.0,57.0,0.25,Security and Information Security,Campus B,Cyber Analyst,1,0,4,0,0,0,Israel,1,0,4,0,0,0.0,0,1,1,0,0,0,2026-04-14 20:35:30.561511,CLM041379,No override recorded,No findings
AGENT01106,Isaac Willard,1999-10-01,103 Razz Way,,Panama City Beach,FL,32408,11.0,4.0,0.36363636363636365,Engineering Department,Campus C,Design Engineer,21,0,2,1,0,0,USA,35,20,0,0,0,0.0,0,2,1,0,0,1,2026-05-09 20:35:30.561542,CLM025623,Bypassed secondary verification,Under investigation
AGENT01107,Greg Mclaughlin,1995-03-16,10406 Sunlight Lane,,Louisville,KY,40272,13.0,4.0,0.3076923076923077,Marketing and Business Development,Campus C,Business Development Manager,10,0,1,0,0,0,Israel,0,0,9,0,1,10.0,0,0,0,0,0,0,2026-05-09 20:35:30.561573,CLM013525,No override recorded,No findings
AGENT01108,Sharon Wheeler,1997-10-19,487 Maury Street,,Montgomery,AL,36104,57.0,16.0,0.2807017543859649,Information Technology,Campus C,Information Security Specialist,3,0,1,0,0,0,Kuwait,44,0,34,0,0,0.0,0,1,1,0,0,0,2026-03-27 20:35:30.561607,CLM015880,No override recorded,No findings
AGENT01109,Rita Landes,2007-04-02,5732 Jean Drive,,Union City,CA,94587,47.0,14.0,0.2978723404255319,Project Management,Campus A,Project Manager,7,0,2,0,0,0,Hungary,31,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-20 20:35:30.561638,CLM021562,Approved above authority limit,No findings
AGENT01110,Bryan Rasmussen,2002-12-29,3301 Nora Lane,,Louisville,KY,40220,4.0,2.0,0.5,Engineering Department,Campus B,Design Engineer,20,0,3,1,0,1,Israel,5,0,0,0,0,0.0,0,2,1,0,0,0,2026-08-30 20:35:30.561669,CLM041900,No override recorded,No findings
AGENT01111,Beverly Williams,2007-06-10,420 Cove Villa Street,,Panama City Beach,FL,32407,67.0,17.0,0.2537313432835821,Project Management,Campus C,Project Manager,8,0,2,0,0,1,Ukraine,1,0,0,0,0,0.0,0,2,1,0,0,0,2026-06-04 20:35:30.561700,CLM041904,No override recorded,No findings
AGENT01112,Patricia Short,2018-06-14,3365 Wyndham Drive,,Fremont,CA,94536,11.0,4.0,0.36363636363636365,Operations and Manufacturing,Campus A,Secretary,1,0,2,0,0,0,Israel,50,0,7,0,0,0.0,0,0,0,0,0,0,2026-05-24 20:35:30.561732,CLM040641,No override recorded,No findings
AGENT01113,Michael Snyder,1999-03-11,3528 Seasons Drive,,Nashville,TN,37013,10.0,3.0,0.3,Operations and Manufacturing,Campus C,Operations Manager,12,0,1,0,0,1,Israel,21,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-24 20:35:30.561762,CLM026007,No override recorded,No findings
AGENT01114,Dianne Peters,2010-03-13,224 Michael Sears Road,,Belchertown,MA,1007,28.0,4.0,0.14285714285714285,Human Resources,Campus A,Recruitment Coordinator,9,0,1,0,0,1,China,52,0,0,0,0,0.0,0,2,1,0,0,0,2026-05-05 20:35:30.561792,CLM007651,No override recorded,Unsubstantiated
AGENT01115,Alex Peters,1999-10-27,505 Tarpon Street,,Panama City Beach,FL,32413,46.0,13.0,0.2826086956521739,Information Technology,Campus B,IT Director,11,0,1,0,0,0,Israel,6,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-12 20:35:30.561822,CLM038171,No override recorded,No findings
AGENT01116,Todd Martin,2006-07-15,11655 West 81st Avenue,,Arvada,CO,80005,38.0,14.0,0.3684210526315789,Information Technology,Campus B,Data Scientist,6,0,2,0,0,0,Brazil,0,0,44,0,0,0.0,0,0,0,0,0,0,2026-07-19 20:35:30.561854,CLM021500,No override recorded,Unsubstantiated
AGENT01117,Karen Rawling,1995-08-17,2300 Deer Path Circle,#207,Hurstbourne Acres,KY,40220,0.0,0.0,0.0,Project Management,Campus B,Secretary,8,0,1,0,0,1,Morocco,50,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-18 20:35:30.561916,N/A,No override recorded,No findings
AGENT01118,William Leslie,1993-12-07,8010 Holland Court,D,Arvada,CO,80005,75.0,18.0,0.24,Operations and Manufacturing,Campus B,Operations Manager,11,0,1,1,0,0,Israel,0,0,10,0,0,0.0,0,1,1,0,0,0,2026-06-16 20:35:30.561956,CLM006518,No override recorded,No findings
AGENT01119,Robin Justice,2007-09-20,2906 Clare Avenue,,Nashville,TN,37209,12.0,2.0,0.16666666666666666,Project Management,Campus C,Project Coordinator,5,0,1,0,0,0,Georgia,64,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-26 20:35:30.561992,CLM034860,No override recorded,No findings
AGENT01120,Leslie Philbert,2004-07-09,4822 Piney Branch Road Northwest,,Washington,DC,20011,9.0,4.0,0.4444444444444444,Information Technology,Campus A,Enterprise Systems Developer (ERP / CRM / SAP),2,0,2,0,0,1,Morocco,10,6,104,0,0,0.0,0,1,1,0,0,1,2026-07-05 20:35:30.562051,CLM037946,No override recorded,Under investigation
AGENT01121,Julia Holmgren,1996-02-23,98 Lincoln Street,,Revere,MA,2151,69.0,9.0,0.13043478260869565,Marketing and Business Development,Campus B,Bid Coordinator,24,0,1,0,0,0,India,339,0,0,0,0,0.0,0,2,1,0,0,1,2026-07-08 20:35:30.562092,CLM020298,No override recorded,Under investigation
AGENT01122,Ray Dunlap,2008-04-09,7132 South Villa Avenue,,Oklahoma City,OK,73159,142.0,34.0,0.23943661971830985,Operations and Manufacturing,Campus B,Secretary,9,0,1,0,0,1,Israel,10,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-04 20:35:30.562129,CLM043165,No override recorded,No findings
AGENT01123,Aiko Audet,2004-05-18,404 Dewey Street,,Woodford,VT,5201,80.0,20.0,0.25,R&D Department,Campus A,Development Engineer (Hardware / Software / Mechanical),1,0,2,0,0,0,Ethiopia,7,0,0,0,0,0.0,0,2,1,0,0,0,2026-06-07 20:35:30.562165,CLM005853,No override recorded,No findings
AGENT01124,Julie Sims,2013-10-03,1751 Shoreham Drive,,Montgomery,AL,36106,75.0,16.0,0.21333333333333335,R&D Department,Campus C,Algorithm Engineer,19,0,2,0,0,0,Turkey,0,0,37,0,0,0.0,0,2,1,0,0,0,2026-09-01 20:35:30.562199,CLM044076,No override recorded,Unsubstantiated
AGENT01125,Frank Valenzuela,2005-09-20,238 Brookley Avenue Southwest,,Washington,DC,20373,50.0,14.0,0.28,Marketing and Business Development,Campus B,Secretary,12,0,1,0,0,1,Israel,10,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-31 20:35:30.562233,CLM014993,No override recorded,No findings
AGENT01126,Robyn Garcia,1994-04-14,6016 Northwest 27th Street,,Oklahoma City,OK,73127,44.0,8.0,0.18181818181818182,Finance,Campus A,Budget Manager,17,0,2,0,0,0,Russia,0,0,6,0,0,0.0,0,1,1,0,0,0,2026-03-27 20:35:30.562268,CLM029800,No override recorded,No findings
AGENT01127,Robert Ward,1999-06-02,5150 West Eugie Avenue,#2021,Glendale,AZ,85304,3.0,1.0,0.3333333333333333,Marketing and Business Development,Campus A,Bid Coordinator,21,0,2,0,0,0,Israel,0,0,0,0,0,0.0,0,2,1,0,0,0,2026-04-24 20:35:30.562302,CLM032164,No override recorded,Unsubstantiated
AGENT01128,John Castle,2017-09-01,1528 Spruce Street,M,Berkeley,CA,94709,26.0,5.0,0.19230769230769232,Project Management,Campus C,Secretary,14,0,2,0,0,0,Ukraine,52,0,6,0,0,0.0,0,0,0,0,0,0,2026-08-26 20:35:30.562342,CLM025767,No override recorded,No findings
AGENT01129,Christopher Amin,1991-08-18,539 Palermo Road,,Panama City,FL,32405,28.0,8.0,0.2857142857142857,Information Technology,Campus A,BI Developer / Data Analyst,16,0,1,0,0,0,South Africa,0,0,46,0,0,0.0,0,2,1,0,0,0,2026-07-06 20:35:30.562380,CLM046040,No override recorded,No findings
AGENT01130,Lauren Resh,2018-01-10,11843 North 60th Avenue,,Glendale,AZ,85304,10.0,2.0,0.2,R&D Department,Campus A,Secretary,14,1,2,0,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,1,0,2026-03-31 20:35:30.562412,CLM041436,No override recorded,No findings
AGENT01131,Keith Davis,2009-06-29,2508 Grant Avenue,,Panama City,FL,32405,57.0,18.0,0.3157894736842105,R&D Department,Campus B,Algorithm Engineer,20,0,2,0,0,0,Israel,1,0,27,0,0,0.0,0,0,0,0,0,0,2026-05-20 20:35:30.562445,CLM035474,No override recorded,Unsubstantiated
AGENT01132,Henry Howell,2012-04-06,1400 Rosa L Parks Boulevard,#305,Nashville,TN,37208,33.0,8.0,0.24242424242424243,Operations and Manufacturing,Campus A,Procurement Officer,18,0,2,0,0,1,Russia,5,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-11 20:35:30.562477,CLM048903,No override recorded,No findings
AGENT01133,Cynthia Illsley,2010-06-06,57 Hidden Lake Court,,Savannah,GA,31419,8.0,2.0,0.25,Human Resources,Campus B,Secretary,3,0,1,0,0,1,South Africa,14,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-14 20:35:30.562509,CLM003122,No override recorded,Unsubstantiated
AGENT01134,Joanna Bailey,2007-12-25,129 Lark Lane,,Farmington,AR,72730,11.0,4.0,0.36363636363636365,Operations and Manufacturing,Campus B,Logistics Manager,7,0,1,0,0,1,Israel,12,0,0,0,0,0.0,0,2,1,0,0,0,2026-09-12 20:35:30.562541,CLM040595,No override recorded,No findings
AGENT01135,Shannon Kee,2005-01-05,218 Durham Park Way,,Pooler,GA,31322,48.0,6.0,0.125,Finance,Campus B,Budget Manager,19,0,1,0,0,0,Argentina,1,0,5,0,0,0.0,0,0,0,0,0,0,2026-04-21 20:35:30.562573,CLM049781,No override recorded,No findings
AGENT01136,Melissa Dolecki,1996-03-14,4308 Princess Lane,,Nashville,TN,37218,4.0,1.0,0.25,Engineering Department,Campus A,Systems Engineer,4,0,2,0,0,0,Israel,14,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-07 20:35:30.562609,CLM009858,Approved above authority limit,No findings
AGENT01137,Dominique Martin,2004-09-26,529 Wesley Avenue,,Nashville,TN,37207,80.0,15.0,0.1875,Operations and Manufacturing,Campus A,Warehouse Manager,5,0,2,1,0,0,Russia,0,0,6,0,0,0.0,0,1,1,0,0,0,2026-05-30 20:35:30.562641,CLM002654,No override recorded,No findings
AGENT01138,Allen Ayers,1991-08-29,15253 North 62nd Avenue,,Glendale,AZ,85306,23.0,4.0,0.17391304347826086,Marketing and Business Development,Campus B,Marketing Manager,8,0,2,0,0,0,Russia,0,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-29 20:35:30.562672,CLM014022,No override recorded,No findings
AGENT01139,Lois Sheets,2001-10-31,93 Hamlin Street,,Manchester,CT,6040,18.0,6.0,0.3333333333333333,Engineering Department,Campus B,Test Engineer,21,0,2,0,0,0,Israel,9,2,0,0,0,0.0,0,2,1,0,0,0,2026-07-23 20:35:30.562704,CLM024447,No override recorded,Unsubstantiated
AGENT01140,Willie Smith,2013-10-13,327 Fairway Boulevard,,Panama City Beach,FL,32407,33.0,6.0,0.18181818181818182,Marketing and Business Development,Campus B,Bid Coordinator,3,0,1,1,0,0,Poland,0,0,0,0,1,6.0,1,0,0,0,0,0,2026-04-03 20:35:30.562735,CLM019646,No override recorded,No findings
AGENT01141,Cynthia Hines,2012-02-14,5628 West Tonopah Drive,,Glendale,AZ,85308,70.0,14.0,0.2,Marketing and Business Development,Campus A,Secretary,11,0,1,0,0,0,Poland,11,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-30 20:35:30.562767,CLM031882,No override recorded,No findings
AGENT01142,Frank Kuss,2006-06-02,3313 Daisy Trail,,Nashville,TN,37013,14.0,2.0,0.14285714285714285,Engineering Department,Campus B,Systems Engineer,18,0,2,1,0,1,Israel,2,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-21 20:35:30.562798,CLM008126,No override recorded,No findings
AGENT01143,George Milligan,1993-10-19,5628 West Tonopah Drive,,Glendale,AZ,85308,46.0,11.0,0.2391304347826087,Operations and Manufacturing,Campus C,Secretary,16,0,2,1,0,0,France,39,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-28 20:35:30.562829,CLM038873,No override recorded,No findings
AGENT01144,Karen Parker,1999-09-18,312 Northwest 90th Street,,Oklahoma City,OK,73114,38.0,10.0,0.2631578947368421,Information Technology,Campus B,IT Director,29,1,1,0,0,1,Israel,6,0,36,0,0,0.0,0,1,1,0,0,0,2026-09-01 20:35:30.562859,CLM033851,No override recorded,No findings
AGENT01145,Jacqueline Scott,2005-09-08,829 Dunbarton Road,,Montgomery,AL,36117,15.0,4.0,0.26666666666666666,Project Management,Campus C,Secretary,14,1,2,0,0,0,Russia,4,0,0,0,0,0.0,0,1,1,0,1,0,2026-06-06 20:35:30.562890,CLM024222,No override recorded,No findings
AGENT01146,Charla Dash,2004-02-02,2337 Nebraska Avenue,,Selma,CA,93662,93.0,24.0,0.25806451612903225,Engineering Department,Campus B,Test Engineer,25,0,3,0,0,1,India,7,2,2,0,0,0.0,0,2,1,0,0,0,2026-07-24 20:35:30.562922,CLM042893,No override recorded,No findings
AGENT01147,Robert Talamantes,2001-11-14,17794 West 77th Lane,,Arvada,CO,80007,71.0,14.0,0.19718309859154928,Information Technology,Campus C,Secretary,11,0,1,0,0,0,Morocco,1,0,49,0,0,0.0,0,1,1,0,0,0,2026-09-16 20:35:30.562954,CLM039296,No override recorded,No findings
AGENT01148,Charles Magnusson,2010-06-05,2262 Hall Place Northwest,,Washington,DC,20007,46.0,13.0,0.2826086956521739,Information Technology,Campus C,Secretary,9,0,1,0,0,0,UK,0,0,55,0,0,0.0,0,1,1,0,0,0,2026-08-21 20:35:30.562985,CLM005735,No override recorded,Unsubstantiated
AGENT01149,Bonnie Ray,2011-01-29,1780 142nd Avenue,,San Leandro,CA,94578,68.0,15.0,0.22058823529411764,Operations and Manufacturing,Campus B,Warehouse Manager,21,0,2,0,0,0,Ukraine,10,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-04 20:35:30.563038,CLM040999,No override recorded,Unsubstantiated
AGENT01150,David Hernandez,2005-08-13,10891 Kamishak Bay Circle,,Anchorage,AK,99515,82.0,17.0,0.2073170731707317,R&D Department,Campus B,Development Engineer (Hardware / Software / Mechanical),24,0,3,0,0,0,Israel,0,0,27,0,0,0.0,0,0,0,0,0,0,2026-04-03 20:35:30.563084,CLM025977,No override recorded,Unsubstantiated
AGENT01151,Clarence Saul,2015-02-07,5 Hibiscus Avenue,,Savannah,GA,31404,54.0,14.0,0.25925925925925924,Engineering Department,Campus A,Head of Engineering,16,0,2,0,0,0,Israel,1,0,5,0,0,0.0,0,1,1,0,0,0,2026-05-05 20:35:30.563122,CLM048910,No override recorded,No findings
AGENT01152,Michael Linzan,2012-01-22,6605 North 93RD Avenue,#1016,Glendale,AZ,85305,88.0,25.0,0.2840909090909091,Information Technology,Campus C,Information Security Specialist,23,0,1,0,0,0,Israel,24,12,115,0,0,0.0,0,0,0,0,0,1,2026-06-19 20:35:30.563157,CLM009891,Approved above authority limit,Under investigation
AGENT01153,John Lewis,2006-08-14,938 Elkridge Landing Road,,Linthicum Heights,MD,21090,47.0,12.0,0.2553191489361702,Operations and Manufacturing,Campus C,Secretary,13,0,1,0,0,0,Ethiopia,6,0,0,0,0,0.0,0,0,0,0,0,0,2026-09-03 20:35:30.563191,CLM049070,No override recorded,Unsubstantiated
AGENT01154,Nichole Wright,2012-11-24,382 Ocean Avenue,#1602,Revere,MA,2151,36.0,12.0,0.3333333333333333,Information Technology,Campus C,BI Developer / Data Analyst,16,0,2,0,0,0,Russia,0,0,0,0,1,8.0,0,0,0,0,0,0,2026-04-24 20:35:30.563224,CLM045111,No override recorded,Unsubstantiated
AGENT01155,Francisca Carrier,1999-11-14,7030 West Krall Street,,Glendale,AZ,85303,44.0,12.0,0.2727272727272727,Project Management,Campus A,Project Manager,20,0,3,0,0,1,Ukraine,13,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-29 20:35:30.563257,CLM038942,No override recorded,No findings
AGENT01156,Margaret Wehling,1997-09-09,3729 East Mission Boulevard,,Fayetteville,AR,72703,64.0,7.0,0.109375,Finance,Campus A,Accountant,25,0,2,1,0,0,Israel,12,0,0,0,0,0.0,0,1,1,0,0,0,2026-09-06 20:35:30.563290,CLM030302,No override recorded,No findings
AGENT01157,Valerie Roush,1998-07-27,8474 Chase Drive,,Arvada,CO,80003,11.0,3.0,0.2727272727272727,R&D Department,Campus B,Development Engineer (Hardware / Software / Mechanical),24,1,2,0,0,0,Israel,0,0,38,0,0,0.0,0,1,1,0,0,0,2026-05-07 20:35:30.563322,CLM036947,Approved above authority limit,No findings
AGENT01158,Paul Hanson,2014-10-25,8886 West 77th Circle,,Arvada,CO,80005,83.0,26.0,0.3132530120481928,Information Technology,Campus B,Secretary,12,0,2,0,0,0,Hungary,1,0,0,0,0,0.0,0,0,0,0,0,0,2026-09-01 20:35:30.563366,CLM015751,Approved above authority limit,Unsubstantiated
AGENT01159,Benjamin Lanier,2002-03-25,6601 West Ocotillo Road,,Glendale,AZ,85301,77.0,15.0,0.19480519480519481,R&D Department,Campus B,Systems Engineer,6,0,3,0,0,0,Ukraine,0,0,40,0,0,0.0,0,1,1,0,0,0,2026-04-25 20:35:30.563399,CLM019857,No override recorded,No findings
AGENT01160,Scott Mcintyre,2012-12-15,182 Irving Street,,Manchester,CT,6042,1.0,0.0,0.0,Marketing and Business Development,Campus C,Marketing Manager,15,0,2,0,1,0,Romania,44,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-03 20:35:30.563433,CLM037305,No override recorded,Unsubstantiated
AGENT01161,Charlotte Payne,2012-10-12,200 Boulder Road,,Manchester,CT,6040,66.0,12.0,0.18181818181818182,R&D Department,Campus B,Integration and Testing Engineer,0,0,3,0,0,0,Israel,0,0,9,0,0,0.0,0,0,0,0,0,0,2026-06-24 20:35:30.563465,CLM007943,Approved above authority limit,No findings
AGENT01162,James Martinez,2014-03-26,2707 Eden Street,,Nashville,TN,37208,6.0,2.0,0.3333333333333333,R&D Department,Campus C,Systems Engineer,17,0,2,0,0,0,France,0,0,0,0,0,0.0,0,1,1,0,0,1,2026-06-15 20:35:30.563497,CLM012699,Unscheduled record access,Under investigation
